"date","temp"
2014-06-05,20.0699215819347
2014-06-06,22.615136251603
2014-06-07,23.0617632595626
2014-06-08,23.2482342919876
2014-06-09,22.527613445131
2014-06-10,21.2978695118386
2014-06-11,18.9728001235111
2014-06-12,19.4070915171381
2014-06-13,18.6528991362947
2014-06-14,16.920970299435
2014-06-15,16.6748478903142
2014-06-16,17.3741435636068
2014-06-17,17.5610066281633
2014-06-18,16.3582267533785
2014-06-19,17.9720383250481
2014-06-20,17.8327522140895
2014-06-21,16.7852344817628
2014-06-22,16.9170128651771
2014-06-23,17.0164448248961
2014-06-24,17.9422331553912
2014-06-25,17.9149389086392
2014-06-26,16.2293729263757
2014-06-27,15.4218646595203
2014-06-28,17.1179184368883
2014-06-29,19.3932131826464
2014-06-30,20.9669031264441
2014-07-01,20.6351753034166
2014-07-02,20.3708477292379
2014-07-03,19.2615908084163
2014-07-04,20.1856169191399
2014-07-05,21.5809169816468
2014-07-06,22.3188748447392
2014-07-07,21.773825711838
2014-07-08,22.0691833869145
2014-07-09,21.2832466488217
2014-07-10,21.2158435073254
2014-07-11,22.3879666063558
2014-07-12,23.2193230603717
2014-07-13,22.6194740836783
2014-07-14,22.3383886701712
2014-07-15,23.10690239116
2014-07-16,24.3739694767954
2014-07-17,23.9041912530251
2014-07-18,22.8385495025044
2014-07-19,22.4914999124553
2014-07-20,22.871709027835
2014-07-21,22.7175908974765
2014-07-22,21.1857743517743
2014-07-23,21.1197201831647
2014-07-24,22.3521296857832
2014-07-25,23.4809778042271
2014-07-26,23.7957504413024
2014-07-27,23.9164390983688
2014-07-28,23.7715575812458
2014-07-29,23.9651133445448
2014-07-30,24.9937416078287
2014-07-31,25.4687031431089
2014-08-01,25.5438069897868
2014-08-02,26.3806305863831
2014-08-03,26.9700001212646
2014-08-04,26.9715016324458
2014-08-05,24.9924317080997
2014-08-06,24.3354880425586
2014-08-07,24.805747992714
2014-08-08,25.0235136678058
2014-08-09,25.0568361171068
2014-08-10,25.4047550698028
2014-08-11,25.9644436807319
2014-08-12,25.2497144616168
2014-08-13,25.7191504560713
2014-08-14,27.5485946218151
2014-08-15,25.2488641470626
2014-08-16,22.7922305312527
2014-08-17,20.3065789373151
2014-08-18,18.9380224502549
2014-08-19,20.9874466471606
2014-08-20,22.275884472527
2014-08-21,21.8603506095135
2014-08-22,19.3246132453613
2014-08-23,19.0689075194224
2014-08-24,18.5025611119392
2014-08-25,17.6356259684497
2014-08-26,17.5164532776715
2014-08-27,19.0770771176993
2014-08-28,16.6673991181758
2014-08-29,16.5555941354611
2014-08-30,17.8853216790143
2014-08-31,19.3943888538427
2014-09-01,20.3465993674832
2014-09-02,21.2598341809899
2014-09-03,21.0603643185891
2014-09-04,18.5910638022109
2014-09-05,16.9302326317949
2014-09-06,18.0414196070759
2014-09-07,19.1331934815942
2014-09-08,19.463860410691
2014-09-09,19.6282955420167
2014-09-10,18.6688027550786
2014-09-11,18.8887633698065
2014-09-12,19.1382134167045
2014-09-13,19.1962659087874
2014-09-14,19.099661198738
2014-09-15,16.4432163607084
2014-09-16,14.5133024596686
2014-09-17,14.0696840888105
2014-09-18,12.958337448238
2014-09-19,13.1401600146592
2014-09-20,13.9945405571575
2014-09-21,14.0869704197744
2014-09-22,14.0791153585051
2014-09-23,13.0198851256152
2014-09-24,8.36237632422015
2014-09-25,9.37339339946282
2014-09-26,10.9982240616547
2014-09-27,12.2046557440014
2014-09-28,11.7720868611255
2014-09-29,12.6124322374509
2014-09-30,14.1766023529035
2014-10-01,11.2084420992186
2014-10-02,7.81230651687537
2014-10-03,7.94317714555124
2014-10-04,8.37819594897812
2014-10-05,8.58514456761286
2014-10-06,8.18338269587675
2014-10-07,7.39851771470509
2014-10-08,8.22258442293472
2014-10-09,9.91095084563096
2014-10-10,11.2719637977168
2014-10-11,12.2742792775103
2014-10-12,12.8829524106221
2014-10-13,13.360748976621
2014-10-14,13.9095295288038
2014-10-15,14.0714913689536
2014-10-16,13.4860165327262
2014-10-17,12.0258974174295
2014-10-18,6.05508162175252
2014-10-19,3.95097859338257
2014-10-20,9.655744367654
2014-10-21,10.7969910396157
2014-10-22,9.66596676677932
2014-10-23,4.34366370099181
2014-10-24,-1.72840101750213
2014-10-25,-2.57120602513482
2014-10-26,-1.83632087343971
2014-10-27,-0.516090784477933
2014-10-28,0.789744709588607
2014-10-29,2.03588132226344
2014-10-30,3.33853327030938
2014-10-31,3.52524380698291
2014-11-01,2.58949825337594
2014-11-02,0.791247887679323
2014-11-03,0.977555899439542
2014-11-04,3.24729668113803
2014-11-05,4.73729976023539
2014-11-06,6.07007553713195
2014-11-07,7.42533963995816
2014-11-08,9.0224229346843
