"RMSE_k_fold","Rsquare_k_fold","MAE_k_fold","index"
9957.39476082369,0.52595206033473,8783.80542687332,90
4514.01008178851,0.476254307718812,4079.17181983054,91
8824.96404144591,0.493909521562171,7938.1238747262,92
6955.70446525304,0.531370024115467,6339.32332192685,93
26727.0780776331,0.510003027218612,24042.3820410076,94
8460.88234189989,0.514074553822755,7690.01010883547,95
7385.2045983195,0.545479494872375,6418.48371335454,96
4266.62884248661,0.442645229403767,3781.05787185032,97
72468.8011497258,0.441182843470716,67754.8160481734,98
4467.47827689188,0.54924459850529,4038.22699424731,99
14753.4956537754,0.44171954487752,11838.932212294,100
92760.493911843,0.493340548334831,72670.8571741859,101
5463.74181871789,0.481236411028541,4671.18776231493,102
11182.3163637171,0.427117613503344,9776.01080257771,103
14023.4947399362,0.515525510041854,12072.3614015706,104
8896.51812702315,0.559526980364826,7248.75811103941,105
11371.5043987466,0.550273033278897,10486.0905666622,106
5961.61162986598,0.532594587121304,5379.28276346714,107
19251.5819373448,0.550205426915263,16567.6594111635,108
10003.6010730736,0.485111073725973,8500.18402205927,109
4663.64268544849,0.564945801358628,4145.90897227735,110
6312.75686147926,0.49878510904955,5711.52835613524,111
49059.2348440329,0.551478764767508,41064.2447610066,112
7401.06193131032,0.594587678119241,6104.16055071914,113
4726.87390471864,0.475047489563555,4013.949840332,114
15721.3331902386,0.451463882129811,12686.7429451978,115
5211.87367220006,0.528754560422185,4637.19235503145,116
12240.5200572941,0.548979318395424,11175.5529613836,117
8555.45104820283,0.530603186486454,7524.75335023117,118
10589.9254363457,0.526832416256362,9540.33444514299,119
14671.281988232,0.480922633498344,12387.2958267627,120
5259.48749215513,0.534461719193296,4566.95577800699,121
9429.84839542075,0.50889588801671,8131.6154831049,122
13062.8621960136,0.546092700070559,10806.5532822175,123
9260.50297450106,0.514134325671997,8101.16119999617,124
4597.91728741229,0.519266600056651,3910.2882055806,125
7944.05746430713,0.501990805586606,6729.74875589919,126
19590.1853880603,0.597131810445221,17642.6337499245,127
25118.8820858334,0.493523805969199,21236.4660885474,128
9820.54653586514,0.486536089017302,8899.78373052265,129
7273.95347541884,0.509507707305216,6261.0663667293,130
14693.8735430747,0.5316880291987,13509.2380612236,131
4709.79468153544,0.543118910125986,3796.79090566794,132
7202.67393087484,0.523788056307855,6192.72036450228,133
18876.1065016041,0.540573831447786,17495.3447428853,134
28849.2014165792,0.462510209499986,22997.4295886055,135
35401.2126995339,0.517507485823998,32278.6957956019,136
5503.11410175456,0.584249110994497,4607.07948529491,137
31431.5944976411,0.346381927442366,27369.1182229861,138
27270.3475481909,0.377082944872617,23980.1644813982,139
5998.53279956033,0.521245338363987,4935.66421053023,140
15203.3167337111,0.36304484609247,13090.0641718117,141
22030.7282334718,0.40735806713343,18847.0192592073,142
5145.89284782839,0.530037472965131,4540.29019517745,143
9642.24468528537,0.496924067654762,8883.45133767998,144
35610.2274454997,0.431762489116337,31415.9185973552,145
5613.53197838471,0.376147983036111,4924.87297201836,146
17277.1561053484,0.486555405759468,15895.8458452916,147
7869.26369096901,0.374431584910592,6958.04397864717,148
6962.54761410714,0.453260663589783,5787.75992628294,149
18076.3388652605,0.472295671100193,14912.1920197572,150
20278.4893299134,0.39860100656246,17399.8417209371,151
17423.7988841895,0.467685650778319,14653.5293672055,152
6546.20095841899,0.474930455184332,5538.29449568298,153
5061.6521042405,0.49672839710943,4224.61770637544,154
16477.483886819,0.457979844179116,13739.167772389,155
19446.8847771241,0.503128818972171,16751.2033892057,156
25871.4799135423,0.464181168910491,21199.1113999251,157
45870.337876087,0.433771124946722,42222.3120617758,158
6050.20043358311,0.544108514738979,4841.57581250565,159
32709.1749921786,0.379688602629299,29418.4760379573,160
19465.2150861771,0.477575971729841,16298.3366841448,161
8177.88529128702,0.52781060560123,6971.38612969839,162
22984.367759364,0.442721031341099,19174.2201979294,163
20154.8083154942,0.478640954752315,17248.9119034183,164
18357.575784087,0.372795046760615,15503.5135993257,165
21945.8729228122,0.345156649246193,18820.7466854814,166
4138.03188464348,0.447374028731726,3523.5089937668,167
31600.2366989751,0.434896731419422,27569.3011595504,168
6347.04963512502,0.45005840817574,5480.44756510268,169
5887.90063692007,0.473804824848597,5065.20405761223,170
17193.5168683787,0.426593798676726,14258.4583134775,171
26227.0905158548,0.472990599117993,20565.1468204307,172
319.414081746133,0.978348866343108,246.095871987207,173
323.989534866705,0.981794697341773,258.906696565403,174
316.449262358028,0.985264124298186,254.665608179879,175
332.740050721243,0.976816364926459,255.323804653146,176
341.369258042868,0.980434889404196,270.058125028545,177
415.166304991388,0.948443905281965,341.431210342778,178
351.701288330083,0.977638323342323,271.423413786585,179
346.139769332458,0.97954623838134,273.169141184433,180
400.442679367558,0.955342581955341,325.1925106173,181
291.759862479556,0.981128277397914,223.874887384832,182
314.525281370239,0.981628973407698,247.179954063538,183
377.5165165537,0.965534664026583,286.639090533012,184
336.128719707117,0.979277644031407,281.197285800054,185
314.594453669353,0.983127173237357,240.397834534829,186
339.491402684151,0.978673741670345,271.371468047701,187
363.399504348376,0.973479256125522,283.599190145941,188
367.403896931221,0.965096405280372,305.148468862237,189
333.819103938671,0.975440694082335,258.375697584684,190
332.571505394329,0.982286535539948,259.885220698311,191
362.606633920856,0.973957868997147,286.537406769201,192
362.088882859468,0.967164348430425,285.705382075307,193
359.403891342832,0.979313725097565,287.30323404499,194
343.231323701492,0.977503306332603,272.734976053407,195
323.514156016553,0.97879354172947,249.026134845396,196
332.892279894427,0.976423447652333,262.381637108251,197
349.126488632904,0.973240175134552,268.805160715653,198
345.364598438296,0.977153157909088,273.483550694289,199
334.144086057084,0.976517510566405,260.126781043942,200
331.219687764688,0.972560412968413,255.209556845054,201
430.356676624317,0.955037666638311,338.726582331333,202
356.644796657429,0.971394064081559,264.759797219913,203
509.605101019697,0.947735645084412,403.629578099393,204
356.561553383476,0.970238682152331,286.601645369766,205
365.960131671677,0.976592042179644,286.094563301639,206
308.628243816309,0.978500042652621,230.456664163153,207
311.620343544448,0.978567885064377,239.662160453916,208
353.540535299112,0.972977299334384,294.880036027223,209
314.683055650271,0.983713081590735,248.534730297602,210
292.287356051002,0.983655483879916,223.184818689897,211
345.86754880851,0.977543285460705,261.522135429912,212
358.133728184393,0.970047466151159,277.588267928925,213
359.417833943154,0.959918438393456,281.968955138269,214
444.619675497298,0.961079670697856,348.729217938189,215
330.958845414682,0.975171915877369,273.230462707437,216
452.38333147505,0.965814416277891,347.121001108359,217
306.44035941832,0.982344010619296,252.550495546649,218
364.256243107955,0.965128689767613,281.902216097159,219
379.573867819838,0.96213943996394,302.941679437007,220
350.424360001091,0.973097392109742,266.272460826815,221
335.428701707958,0.982453001828679,273.302767155488,222
341.901570160192,0.97820190794732,277.832754173131,223
318.612971725959,0.977341467499904,240.890307679991,224
301.496396273663,0.984046894178107,252.772657234573,225
381.202317958467,0.966581911383941,304.288415222348,226
335.096913605662,0.977181365593825,269.500812519763,227
347.759961963374,0.983441915644883,279.489477319037,228
346.255548367615,0.972661912341813,276.931448015374,229
366.430069955772,0.97909859227739,278.867464435225,230
371.805377077407,0.971935609988537,289.972531378466,231
347.537128588263,0.973113923078024,271.89062530392,232
417.526845543957,0.956171586581866,337.014043652831,233
353.258368233023,0.969729194484342,269.643189088852,234
325.572159501614,0.977573695346194,246.782655994884,235
321.114453001896,0.981615513233186,241.384810747367,236
387.666593950963,0.948064407535429,300.077145699505,237
496.696422293125,0.929800887261967,384.633220535265,238
436.236326715036,0.955980241567217,339.072575188713,239
367.710905322494,0.968620430824437,280.205778958163,240
353.084569486531,0.972958359066,280.866496977128,241
340.863726050097,0.966000239996274,259.255705627429,242
314.471861793633,0.983325486447865,238.075246568678,243
340.673320260475,0.972111209291598,272.265253173665,244
363.398838385035,0.976354480410813,290.666854344879,245
316.665305005924,0.978664918882522,241.267215918728,246
314.3996516833,0.978668655282852,246.649836531829,247
312.208678796109,0.977197894962803,248.483440417151,248
325.48051998989,0.973329818277864,265.771072770072,249
306.812201553718,0.978074384484642,230.806569134715,250
403.682898437543,0.956563402015805,324.476444442549,251
399.905221784547,0.963098356506058,315.897986251777,252
346.468780222446,0.976880322214877,263.176924731709,253
388.368560911644,0.969459897767495,297.620760225069,254
381.028437070192,0.960976743300743,290.644042601845,255
379.430858643215,0.962113678040825,290.247648029689,256
323.924577520987,0.973672403639738,260.131983331303,257
339.461517279995,0.975691795511502,261.956061095499,258
495.238102700831,0.929320136133104,385.36971667121,259
346.939549168812,0.969507306240287,275.528745815932,260
346.679193682166,0.969758419552765,276.486624056719,261
421.892125653616,0.955732956701804,345.877045382214,262
323.941843603721,0.981913456380027,248.611321085435,263
307.188012102027,0.976288245398707,241.973141683305,264
394.055100057843,0.970292312892274,309.652855876232,265
321.137911335964,0.966789159660798,254.681715577401,266
429.287195937156,0.935767685275137,345.373285899854,267
426.606939286269,0.937283930229562,340.535081165844,268
372.777027612898,0.974692575530801,283.985829341357,269
353.898603648791,0.980034396571093,272.000618172489,270
371.615539270093,0.972115080295331,295.226211910671,271
361.703783258731,0.975136577566969,283.750001162145,272
340.152933631016,0.978063941035891,270.529928185578,273
345.081030305392,0.963270646143151,282.950443792696,274
344.701056148243,0.972902510498878,272.611867662664,275
438.973292683352,0.956585447993144,347.154739913598,276
465.950335017858,0.950364245874053,365.608306632353,277
414.089170674283,0.959160734192776,324.316082463455,278
376.862036762385,0.97067379300735,298.966701078993,279
345.401082924753,0.977132620683563,267.090356355306,280
517.536766851491,0.9156538091369,422.325373228362,281
324.193468679301,0.97124079790675,258.167297898668,282
406.695762868113,0.962410342018785,333.581852891616,283
337.976163653205,0.966394526538054,270.547421725094,284
509.011647193232,0.918542956682393,416.166328610645,285
432.150136358534,0.943306849576472,329.63512159708,286
369.404110404065,0.969122290325703,310.783850286606,287
333.266635849977,0.976961710714733,252.512737435365,288
378.295794206461,0.96067650608163,281.498708585848,289
414.589363709897,0.94732249378571,327.629967379422,290
394.122508053154,0.968437223545903,315.331656670963,291
434.629153455869,0.954588540882819,335.9042104329,292
385.227400656784,0.966058743765538,292.888612493459,293
413.300181442674,0.958761720671347,340.771273260638,294
431.576852107889,0.963434851188974,341.86401121874,295
401.482972859345,0.962083613646464,303.738417325597,296
381.02712372278,0.955539645569097,326.827257479615,297
363.819193433327,0.979682066736545,277.870898446391,298
324.034654298158,0.968336071626957,255.668300353599,299
494.797753157339,0.925078518177916,388.377939280769,300
440.875313221798,0.951137954601825,339.971962187797,301
341.134918173644,0.976354952979524,278.88866311943,302
367.459405112417,0.971866875383094,280.374858950798,303
378.520598824305,0.970864520886752,299.482833188911,304
421.32800501999,0.957027638029222,350.509882354972,305
371.828391394504,0.967998300239045,313.186892718219,306
388.074107684405,0.970465703316477,310.452412010332,307
352.587853100915,0.973703684466952,283.986311519997,308
385.505983190665,0.974584927349425,307.499113835756,309
364.139877240498,0.954331426272041,296.837249574002,310
348.403425261466,0.973189764804617,262.879314042714,311
364.920910714332,0.97047720825503,279.178284159252,312
468.403841580774,0.968010342709597,365.150920474132,313
342.496281767646,0.974176719219818,264.943533138884,314
330.613929013035,0.977133219919607,264.571470183151,315
402.866485243346,0.961811367724669,333.617887834156,316
393.753035162317,0.954941506020987,329.393336747548,317
411.864561743772,0.963134762459167,319.816522618591,318
550.923305620839,0.924975506257677,468.369772993634,319
352.135939772297,0.975184958363921,282.643438316146,320
394.308906161991,0.964248573485781,304.327975718601,321
376.827727891418,0.967882014348873,319.500151847833,322
378.626645159687,0.974924595091985,301.990653848242,323
478.316470882539,0.962076053035031,379.449095666528,324
329.761416846038,0.980287809023939,262.977618375965,325
362.832754268562,0.959708268049005,296.163022604041,326
418.92424296492,0.947723603963782,320.353963050792,327
320.218674576027,0.981407331990854,240.530964404761,328
357.009243084148,0.962606993815502,288.677189176022,329
357.340813644282,0.972282450047923,299.394025842436,330
416.105721289978,0.963118364571126,325.988359713878,331
338.138024002321,0.975919751055674,272.249855112074,332
371.180517668358,0.975486338166318,299.36879680606,333
376.292462268486,0.967679707385409,292.441359458655,334
337.883829861179,0.97720310115856,261.284880405795,335
347.038635802236,0.976435971250476,276.618570006243,336
356.790890080217,0.973507625507736,284.886087326088,337
405.000795462803,0.960702242487217,321.857227488644,338
497.39331795189,0.939996339309118,382.085983505122,339
