"year","month","day","wday","temp","HD","CD","HD_2","CD_2","HD_3","CD_3","HD_m1","HD_m2","CD_m1","CD_m2","temp_m1","temp_m2","jan","feb","mar","apr","mai","jun","jul","aug","sep","okt","nov","we","ToD","mon","tue","wed","thu","fri","sat","mid_load"
2014,12,"WD","Do",-7.69907368355161,25.9990736835516,0,675.951832402746,0,17574.1214971707,0,-8.12433438238211,-8.1811599851877,0,0,-8.12433438238211,-8.1811599851877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3422.12340182648
2014,12,"WD","Fr",-6.91112852495424,25.2111285249542,0,635.601001501761,0,16024.2185394505,0,-7.69907368355161,-8.12433438238211,0,0,-7.69907368355161,-8.12433438238211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3335.95673515982
2014,12,"WE","Sa",-4.93094000071398,23.230940000714,0,539.676573316773,0,12537.1940945129,0,-6.91112852495424,-7.69907368355161,0,0,-6.91112852495424,-7.69907368355161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3410.79006849315
2014,12,"WE","So",-4.23040459174651,22.5304045917465,0,507.619131067793,0,11436.8644014681,0,-4.93094000071398,-6.91112852495424,0,0,-4.93094000071398,-6.91112852495424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2517.16506849315
2014,12,"WD","Mo",-2.36097545770172,20.6609754577017,0,426.875906863753,0,8819.67263519614,0,-4.23040459174651,-4.93094000071398,0,0,-4.23040459174651,-4.93094000071398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2831.24840182648
2014,12,"WD","Di",-1.30850998463993,19.6085099846399,0,384.493663817724,0,7539.34784600059,0,-2.36097545770172,-4.23040459174651,0,0,-2.36097545770172,-4.23040459174651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2626.29006849315
2014,12,"WD","Mi",-1.22177203566237,19.5217720356624,0,381.099583412369,0,7439.73919026221,0,-1.30850998463993,-2.36097545770172,0,0,-1.30850998463993,-2.36097545770172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2568.49840182648
2014,12,"WD","Do",-1.01903652917349,19.3190365291735,0,373.22517241554,0,7210.35073950289,0,-1.22177203566237,-1.30850998463993,0,0,-1.22177203566237,-1.30850998463993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2328.58173515982
2014,12,"WD","Fr",-1.03368033981248,19.3336803398125,0,373.791195482052,0,7226.75948728637,0,-1.01903652917349,-1.22177203566237,0,0,-1.01903652917349,-1.22177203566237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1930.12340182648
2014,12,"WE","Sa",-1.37538126026668,19.6753812602667,0,387.120627736853,0,7616.74594443638,0,-1.03368033981248,-1.01903652917349,0,0,-1.03368033981248,-1.01903652917349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1371.58173515982
2014,12,"WE","So",-0.706540218502515,19.0065402185025,0,361.248571077554,0,6866.08549506207,0,-1.37538126026668,-1.03368033981248,0,0,-1.37538126026668,-1.03368033981248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1237.49840182648
2014,12,"WD","Mo",-0.731458191847898,19.0314581918479,0,362.196400908055,0,6893.12566111942,0,-0.706540218502515,-1.37538126026668,0,0,-0.706540218502515,-1.37538126026668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2079.62340182648
2014,12,"WD","Di",-0.401879384208063,18.7018793842081,0,349.760292501467,0,6541.1748037478,0,-0.731458191847898,-0.706540218502515,0,0,-0.731458191847898,-0.706540218502515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1974.45673515982
2014,12,"WD","Mi",1.10388579256706,17.1961142074329,0,295.706343835077,0,5085.00006045038,0,-0.401879384208063,-0.731458191847898,0,0,-0.401879384208063,-0.731458191847898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2116.66506849315
2014,12,"WD","Do",-0.204806184348894,18.5048061843489,0,342.427851920317,0,6336.5610319084,0,1.10388579256706,-0.401879384208063,0,0,1.10388579256706,-0.401879384208063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1797.95673515982
2014,12,"WD","Fr",0.66306880908186,17.6369311909181,0,311.061341833181,0,5486.16748206645,0,-0.204806184348894,1.10388579256706,0,0,-0.204806184348894,1.10388579256706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1475.45673515982
2014,12,"WE","Sa",1.87487747638687,16.4251225236131,0,269.784649915703,0,4431.24592985548,0,0.66306880908186,-0.204806184348894,0,0,0.66306880908186,-0.204806184348894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1199.91506849315
2014,12,"WE","So",0.537735366195056,17.7622646338049,0,315.498044921318,0,5603.95976534049,0,1.87487747638687,0.66306880908186,0,0,1.87487747638687,0.66306880908186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,891.16506849315
2014,12,"WD","Mo",0.674405703223927,17.6255942967761,0,310.661574314545,0,5475.59487246595,0,0.537735366195056,1.87487747638687,0,0,0.537735366195056,1.87487747638687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1488.54006849315
2014,12,"WD","Di",3.88804533940913,14.4119546605909,0,207.704437138927,0,2993.42693084978,0,0.674405703223927,0.537735366195056,0,0,0.674405703223927,0.537735366195056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1970.49840182648
2014,12,"WD","Mi",3.89758292324775,14.4024170767523,0,207.429617652725,0,2987.48786750583,0,3.88804533940913,0.674405703223927,0,0,3.88804533940913,0.674405703223927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1546.91506849315
2014,12,"HD","Do",2.3197037779455,15.9802962220545,0,255.36986734461,0,4080.88612635362,0,3.89758292324775,3.88804533940913,0,0,3.89758292324775,3.88804533940913,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1293.33173515982
2014,12,"WD","Fr",-1.92290223617553,20.2229022361755,0,408.965774853913,0,8270.47488281242,0,2.3197037779455,3.89758292324775,0,0,2.3197037779455,3.89758292324775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1475.58173515982
2014,12,"WE","Sa",-4.33872310836221,22.6387231083622,0,512.511783977093,0,11602.6123672301,0,-1.92290223617553,2.3197037779455,0,0,-1.92290223617553,2.3197037779455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1889.41506849315
2014,12,"WE","So",-5.8652744001581,24.1652744001581,0,583.960486834936,0,14111.5654032162,0,-4.33872310836221,-1.92290223617553,0,0,-4.33872310836221,-1.92290223617553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1559.20673515982
2014,12,"WD","Mo",-6.83297201063841,25.1329720106384,0,631.666282087534,0,15875.65098777,0,-5.8652744001581,-4.33872310836221,0,0,-5.8652744001581,-4.33872310836221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2752.70673515982
2014,12,"WD","Di",-9.93482522057987,28.2348252205799,0,797.205355236693,0,22508.9538700184,0,-6.83297201063841,-5.8652744001581,0,0,-6.83297201063841,-5.8652744001581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2553.95673515982
2014,12,"WD","Mi",-13.5508618539084,31.8508618539084,0,1014.47740083676,0,32311.9795479636,0,-9.93482522057987,-6.83297201063841,0,0,-9.93482522057987,-6.83297201063841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3030.95673515982
2015,1,"HD","Do",-7.32416972686953,25.6241697268695,0,656.598074191417,0,16824.7804954165,0,-13.5508618539084,-9.93482522057987,0,0,-13.5508618539084,-9.93482522057987,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3757.64109589041
2015,1,"WD","Fr",-2.13072026978721,20.4307202697872,0,417.414330742294,0,8528.07542799624,0,-7.32416972686953,-13.5508618539084,0,0,-7.32416972686953,-13.5508618539084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4051.89109589041
2015,1,"WE","Sa",-0.103210332328572,18.4032103323286,0,338.678150535925,0,6232.7652392767,0,-2.13072026978721,-7.32416972686953,0,0,-2.13072026978721,-7.32416972686953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3942.09942922374
2015,1,"WE","So",-1.20904020244095,19.5090402024409,0,380.602649620457,0,7425.19239260099,0,-0.103210332328572,-2.13072026978721,0,0,-0.103210332328572,-2.13072026978721,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3676.18276255708
2015,1,"WD","Mo",-3.05304193017446,21.3530419301745,0,455.952399671789,0,9735.97070835542,0,-1.20904020244095,-0.103210332328572,0,0,-1.20904020244095,-0.103210332328572,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4756.43276255708
2015,1,"WD","Di",-10.0793659722859,28.3793659722859,0,805.388412988937,0,22856.4125220516,0,-3.05304193017446,-1.20904020244095,0,0,-3.05304193017446,-1.20904020244095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4992.97442922374
2015,1,"HD","Mi",-17.3504808848549,35.6504808848549,0,1270.9567873214,0,45310.2206518783,0,-10.0793659722859,-3.05304193017446,0,0,-10.0793659722859,-3.05304193017446,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4179.55776255708
2015,1,"WD","Do",-17.5412410056175,35.8412410056175,0,1284.59455682275,0,46041.4631055888,0,-17.3504808848549,-10.0793659722859,0,0,-17.3504808848549,-10.0793659722859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6077.43276255708
2015,1,"WD","Fr",-7.57249228626682,25.8724922862668,0,669.385857102936,0,17318.6804244318,0,-17.5412410056175,-17.3504808848549,0,0,-17.5412410056175,-17.3504808848549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6303.93276255708
2015,1,"WE","Sa",-0.64064513166465,18.9406451316646,0,358.748038003652,0,6794.91927950806,0,-7.57249228626682,-17.5412410056175,0,0,-7.57249228626682,-17.5412410056175,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5094.51609589041
2015,1,"WE","So",0.671231707163612,17.6287682928364,0,310.773471522514,0,5478.55352103079,0,-0.64064513166465,-7.57249228626682,0,0,-0.64064513166465,-7.57249228626682,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3928.76609589041
2015,1,"WD","Mo",-0.513928657321775,18.8139286573218,0,353.963911522794,0,6659.45177865642,0,0.671231707163612,-0.64064513166465,0,0,0.671231707163612,-0.64064513166465,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5067.93276255708
2015,1,"WD","Di",-0.874304444300024,19.1743044443,0,367.653950922704,0,7049.50878514163,0,-0.513928657321775,0.671231707163612,0,0,-0.513928657321775,0.671231707163612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4913.76609589041
2015,1,"WD","Mi",-0.768197800309935,19.0681978003099,0,363.596167351745,0,6933.12363849762,0,-0.874304444300024,-0.513928657321775,0,0,-0.874304444300024,-0.513928657321775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3414.68276255708
2015,1,"WD","Do",-1.04061292320971,19.3406129232097,0,374.059308245427,0,7234.53629109837,0,-0.768197800309935,-0.874304444300024,0,0,-0.768197800309935,-0.874304444300024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3749.43276255708
2015,1,"WD","Fr",-2.37209901840387,20.6720990184039,0,427.335677826694,0,8833.9254461302,0,-1.04061292320971,-0.768197800309935,0,0,-1.04061292320971,-0.768197800309935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3825.22442922374
2015,1,"WE","Sa",-1.88287748782956,20.1828774878296,0,407.348543688737,0,8221.46575211562,0,-2.37209901840387,-1.04061292320971,0,0,-2.37209901840387,-1.04061292320971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3391.01609589041
2015,1,"WE","So",-0.215791171015464,18.5157911710155,0,342.834522688654,0,6347.85242831792,0,-1.88287748782956,-2.37209901840387,0,0,-1.88287748782956,-2.37209901840387,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2455.51609589041
2015,1,"WD","Mo",-0.0506172260698669,18.3506172260699,0,336.745152577732,0,6179.48139768849,0,-0.215791171015464,-1.88287748782956,0,0,-0.215791171015464,-1.88287748782956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3298.97442922374
2015,1,"WD","Di",-0.326076902307862,18.6260769023079,0,346.930740770686,0,6461.95865736948,0,-0.0506172260698669,-0.215791171015464,0,0,-0.0506172260698669,-0.215791171015464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3525.93276255708
2015,1,"WD","Mi",-0.51986084858494,18.8198608485849,0,354.1871623601,0,6665.7531099722,0,-0.326076902307862,-0.0506172260698669,0,0,-0.326076902307862,-0.0506172260698669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3673.34942922374
2015,1,"WD","Do",-0.301777204241586,18.6017772042416,0,346.026115156242,0,6436.70070098567,0,-0.51986084858494,-0.326076902307862,0,0,-0.51986084858494,-0.326076902307862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3578.05776255708
2015,1,"WD","Fr",-0.446276066277195,18.7462760662772,0,351.422866353077,0,6587.87006865723,0,-0.301777204241586,-0.51986084858494,0,0,-0.301777204241586,-0.51986084858494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3463.39109589041
2015,1,"WE","Sa",-3.443186032192,21.743186032192,0,472.766138830509,0,10279.4421063129,0,-0.446276066277195,-0.301777204241586,0,0,-0.446276066277195,-0.301777204241586,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2958.51609589041
2015,1,"WE","So",-4.03012924805667,22.3301292480567,0,498.634672234916,0,11134.5766785681,0,-3.443186032192,-0.446276066277195,0,0,-3.443186032192,-0.446276066277195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2674.51609589041
2015,1,"WD","Mo",-3.30035321588964,21.6003532158896,0,466.575259051194,0,10078.1903973009,0,-4.03012924805667,-3.443186032192,0,0,-4.03012924805667,-3.443186032192,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3872.84942922374
2015,1,"WD","Di",-2.80149748233643,21.1014974823364,0,445.273195997051,0,9395.93122428362,0,-3.30035321588964,-4.03012924805667,0,0,-3.30035321588964,-4.03012924805667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3910.01609589041
2015,1,"WD","Mi",-2.51497517318363,20.8149751731836,0,433.263191460251,0,9018.36257369939,0,-2.80149748233643,-3.30035321588964,0,0,-2.80149748233643,-3.30035321588964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3906.34942922374
2015,1,"WD","Do",-1.82946441942881,20.1294644194288,0,405.19533781305,0,8156.36513542622,0,-2.51497517318363,-2.80149748233643,0,0,-2.51497517318363,-2.80149748233643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3762.93276255708
2015,1,"WD","Fr",0.75228988419901,17.547710115801,0,307.922130308184,0,5403.32828088793,0,-1.82946441942881,-2.51497517318363,0,0,-1.82946441942881,-2.51497517318363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3395.76609589041
2015,1,"WE","Sa",2.05599380174099,16.244006198259,0,263.867737369077,0,4286.26916134386,0,0.75228988419901,-1.82946441942881,0,0,0.75228988419901,-1.82946441942881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2405.76609589041
2015,2,"WE","So",1.20154978213123,17.0984502178688,0,292.356999852937,0,4998.85160783093,0,2.05599380174099,0.75228988419901,0,0,2.05599380174099,0.75228988419901,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1790.30776255708
2015,2,"WD","Mo",0.371446584042548,17.9285534159575,0,321.43302758884,0,5762.82920477948,0,1.20154978213123,2.05599380174099,0,0,1.20154978213123,2.05599380174099,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.80776255708
2015,2,"WD","Di",-0.395589176579671,18.6955891765797,0,349.525054659443,0,6534.57682883453,0,0.371446584042548,1.20154978213123,0,0,0.371446584042548,1.20154978213123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3051.59942922374
2015,2,"WD","Mi",-1.41452979096247,19.7145297909625,0,388.662684878747,0,7662.30207967755,0,-0.395589176579671,0.371446584042548,0,0,-0.395589176579671,0.371446584042548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3091.93276255708
2015,2,"WD","Do",-1.03877423359819,19.3387742335982,0,373.988188858081,0,7232.47315035873,0,-1.41452979096247,-0.395589176579671,0,0,-1.41452979096247,-0.395589176579671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3344.22442922374
2015,2,"WD","Fr",-4.25194630844029,22.5519463084403,0,508.590282298774,0,11469.7007393964,0,-1.03877423359819,-1.41452979096247,0,0,-1.03877423359819,-1.41452979096247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3456.05776255708
2015,2,"WE","Sa",-4.9044141517667,23.2044141517667,0,538.444836126711,0,12494.2969753643,0,-4.25194630844029,-1.03877423359819,0,0,-4.25194630844029,-1.03877423359819,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3026.97442922374
2015,2,"WE","So",-2.60001113426988,20.9000111342699,0,436.810465412605,0,9129.34359068908,0,-4.9044141517667,-4.25194630844029,0,0,-4.9044141517667,-4.25194630844029,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2503.72442922374
2015,2,"WD","Mo",-4.70706142294526,23.0070614229453,0,529.324875319176,0,12178.2099191612,0,-2.60001113426988,-4.9044141517667,0,0,-2.60001113426988,-4.9044141517667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3587.64109589041
2015,2,"WD","Di",-6.85149833550935,25.1514983355093,0,632.597868521129,0,15910.7842371559,0,-4.70706142294526,-2.60001113426988,0,0,-4.70706142294526,-2.60001113426988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3886.93276255708
2015,2,"WD","Mi",-5.39414131945646,23.6941413194565,0,561.412332866374,0,13302.1831534217,0,-6.85149833550935,-4.70706142294526,0,0,-6.85149833550935,-4.70706142294526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4099.51609589041
2015,2,"WD","Do",-3.48542048732118,21.7854204873212,0,474.604545809393,0,10339.4595956518,0,-5.39414131945646,-6.85149833550935,0,0,-5.39414131945646,-6.85149833550935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3839.89109589041
2015,2,"WD","Fr",-2.84139392205467,21.1413939220547,0,446.95853696749,0,9449.32649685498,0,-3.48542048732118,-5.39414131945646,0,0,-3.48542048732118,-5.39414131945646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3626.34942922374
2015,2,"WE","Sa",-2.85028877619839,21.1502887761984,0,447.334715316583,0,9461.25840856426,0,-2.84139392205467,-3.48542048732118,0,0,-2.84139392205467,-3.48542048732118,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3095.34942922374
2015,2,"WE","So",-2.89823894681058,21.1982389468106,0,449.365334446077,0,9525.75373400142,0,-2.85028877619839,-2.84139392205467,0,0,-2.85028877619839,-2.84139392205467,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2775.72442922374
2015,2,"WD","Mo",-6.66110749088794,24.9611074908879,0,623.056887171662,0,15552.1899336298,0,-2.89823894681058,-2.85028877619839,0,0,-2.89823894681058,-2.85028877619839,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3777.51609589041
2015,2,"WD","Di",-9.34515408101834,27.6451540810183,0,764.254544163245,0,21127.9346305113,0,-6.66110749088794,-2.89823894681058,0,0,-6.66110749088794,-2.89823894681058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4138.26609589041
2015,2,"WD","Mi",-7.33448318269731,25.6344831826973,0,657.126728043991,0,16845.1040589446,0,-9.34515408101834,-6.66110749088794,0,0,-9.34515408101834,-6.66110749088794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4236.47442922374
2015,2,"WD","Do",-2.7706453394438,21.0706453394438,0,443.972095020625,0,9354.77855478943,0,-7.33448318269731,-9.34515408101834,0,0,-7.33448318269731,-9.34515408101834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4227.89109589041
2015,2,"WD","Fr",-1.27342134049112,19.5734213404911,0,383.118822972393,0,7498.94614551166,0,-2.7706453394438,-7.33448318269731,0,0,-2.7706453394438,-7.33448318269731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3554.22442922374
2015,2,"WE","Sa",-0.648845238571404,18.9488452385714,0,359.05873587533,0,6803.74841765871,0,-1.27342134049112,-2.7706453394438,0,0,-1.27342134049112,-2.7706453394438,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2734.64109589041
2015,2,"WE","So",0.501640624455576,17.7983593755444,0,316.78159646103,0,5638.19269737208,0,-0.648845238571404,-1.27342134049112,0,0,-0.648845238571404,-1.27342134049112,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2038.55776255708
2015,2,"WD","Mo",1.73400402369988,16.5659959763001,0,274.432222686792,0,4546.24309679648,0,0.501640624455576,-0.648845238571404,0,0,0.501640624455576,-0.648845238571404,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2791.14109589041
2015,2,"WD","Di",2.09590951606309,16.2040904839369,0,262.572548411615,0,4254.7493330597,0,1.73400402369988,0.501640624455576,0,0,1.73400402369988,0.501640624455576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2603.09942922374
2015,2,"WD","Mi",1.59851923552419,16.7014807644758,0,278.939459726155,0,4658.70202106965,0,2.09590951606309,1.73400402369988,0,0,2.09590951606309,1.73400402369988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2503.18276255708
2015,2,"WD","Do",1.88481696790701,16.415183032093,0,269.458233977113,0,4423.20623023887,0,1.59851923552419,2.09590951606309,0,0,1.59851923552419,2.09590951606309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2860.55776255708
2015,2,"WD","Fr",3.25542021474105,15.044579785259,0,226.339380915022,0,3405.1808747222,0,1.88481696790701,1.59851923552419,0,0,1.88481696790701,1.59851923552419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2393.14109589041
2015,2,"WE","Sa",2.53231896968665,15.7676810303133,0,248.619765073703,0,3920.15715351356,0,3.25542021474105,1.88481696790701,0,0,3.25542021474105,1.88481696790701,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1605.39109589041
2015,3,"WE","So",1.88028780482362,16.4197121951764,0,269.606948572424,0,4426.86850137894,0,2.53231896968665,3.25542021474105,0,0,2.53231896968665,3.25542021474105,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1207.55776255708
2015,3,"WD","Mo",2.22577090803325,16.0742290919668,0,258.38084090103,0,4153.27282961821,0,1.88028780482362,2.53231896968665,0,0,1.88028780482362,2.53231896968665,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2493.01609589041
2015,3,"WD","Di",2.06047468060012,16.2395253193999,0,263.72218259943,0,4282.72306161085,0,2.22577090803325,1.88028780482362,0,0,2.22577090803325,1.88028780482362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2617.89109589041
2015,3,"WD","Mi",1.40477365401576,16.8952263459842,0,285.44867328204,0,4822.71994526093,0,2.06047468060012,2.22577090803325,0,0,2.06047468060012,2.22577090803325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2599.51609589041
2015,3,"WD","Do",0.629433785754499,17.6705662142455,0,312.248910332035,0,5517.61504534822,0,1.40477365401576,2.06047468060012,0,0,1.40477365401576,2.06047468060012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2504.80776255708
2015,3,"WD","Fr",0.261573605339743,18.0384263946603,0,325.384826795576,0,5869.43024809131,0,0.629433785754499,1.40477365401576,0,0,0.629433785754499,1.40477365401576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2429.55776255708
2015,3,"WE","Sa",0.378624893338899,17.9213751066611,0,321.175685713652,0,5755.90993881345,0,0.261573605339743,0.629433785754499,0,0,0.261573605339743,0.629433785754499,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1770.14109589041
2015,3,"HD","So",1.30544909671479,16.9945509032852,0,288.814760404352,0,4908.27714731188,0,0.378624893338899,0.261573605339743,0,0,0.378624893338899,0.261573605339743,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,743.182762557078
2015,3,"WD","Mo",3.10653121654137,15.1934687834586,0,230.841493673932,0,3507.28302806183,0,1.30544909671479,0.378624893338899,0,0,1.30544909671479,0.378624893338899,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,972.849429223745
2015,3,"WD","Di",4.51709529963706,13.7829047003629,0,189.968461979287,0,2618.31720753501,0,3.10653121654137,1.30544909671479,0,0,3.10653121654137,1.30544909671479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1614.72442922374
2015,3,"WD","Mi",5.36776084292402,12.932239157076,0,167.242809615809,0,2162.82401125298,0,4.51709529963706,3.10653121654137,0,0,4.51709529963706,3.10653121654137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1612.34942922374
2015,3,"WD","Do",4.21534351652159,14.0846564834784,0,198.37754825759,0,2794.07962124282,0,5.36776084292402,4.51709529963706,0,0,5.36776084292402,4.51709529963706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1899.64109589041
2015,3,"WD","Fr",2.1601261253281,16.1398738746719,0,260.495528690317,0,4204.36497797768,0,4.21534351652159,5.36776084292402,0,0,4.21534351652159,5.36776084292402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2429.14109589041
2015,3,"WE","Sa",3.46780749266497,14.832192507335,0,219.993934574645,0,3262.99238805719,0,2.1601261253281,4.21534351652159,0,0,2.1601261253281,4.21534351652159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1694.76609589041
2015,3,"WE","So",3.16995006427005,15.13004993573,0,228.918411057682,0,3463.54699051072,0,3.46780749266497,2.1601261253281,0,0,3.46780749266497,2.1601261253281,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1006.89109589041
